round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
11,door_1_open_|_beam_broken_door1_ir,1166.21,reward_phase,reward_phase,0.98,,beam_ID:door1_ir|,11
11,beam_broken_door1_ir,1166.21,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1166.43,reward_phase,reward_phase,,,ID:door1_ir|,11
11,open_finished_door_1,1166.86,reward_phase,reward_phase,,,ID:door_1|,11
11,close_start_door_1,1210.26,reward_phase,reward_phase,,,ID:door_1|,11
11,close_finished_door_1,1212.07,reward_phase,reward_phase,,,ID:door_1|,11
11,output_activated,1212.07,reward_phase,reward_phase,,,ID:round_LED|,11
11,output_deactivated,1223.0,reward_phase,reward_phase,,,ID:round_LED|,11
12,new_round,1268.0,levers_out,levers_out,,,ID:round_LED|,12
12,tone_start_round_start,1268.01,levers_out,levers_out,,,ID:speaker|,12
12,output_activated,1268.01,levers_out,levers_out,,,ID:round_LED|,12
12,output_deactivated,1268.51,levers_out,levers_out,,,ID:round_LED|,12
12,tone_stop_round_start,1269.01,levers_out,levers_out,,,ID:speaker|,12
12,lever_extended_lever_1,1269.43,levers_out,levers_out,,,ID:lever_1|,12
12,lever_extended_lever_2,1269.43,levers_out,levers_out,,,ID:lever_2|,12
12,,1269.45,levers_out,levers_out,0.44,,n_presses:1|,12
12,lever_press,1269.45,levers_out,levers_out,,,ID:event_LED|,12
12,output_activated,1269.45,levers_out,levers_out,,,ID:event_LED|,12
12,output_deactivated,1269.8,levers_out,levers_out,,,ID:event_LED|,12
12,,1271.24,levers_out,levers_out,2.23,,n_presses:2|,12
12,presses_reached_lever_1,1271.24,levers_out,levers_out,2.23,,n_presses:2|,12
12,lever_press,1271.24,levers_out,levers_out,,,ID:event_LED|,12
12,output_activated,1271.25,levers_out,levers_out,,,ID:event_LED|,12
12,tone_start_door_2_open,1271.3,levers_out,levers_out,,,ID:speaker|,12
12,output_deactivated,1271.6,levers_out,levers_out,,,ID:event_LED|,12
12,lever_retracted_lever_2,1271.7,levers_out,levers_out,,,ID:lever_2|,12
12,lever_retracted_lever_1,1272.1,levers_out,levers_out,,,ID:lever_1|,12
12,tone_stop_door_2_open,1272.31,levers_out,levers_out,,,ID:speaker|,12
12,open_start_door_2,1274.25,reward_phase,reward_phase,,,ID:door_2|,12
12,door_2_open_|_beam_broken_door2_ir,1275.63,reward_phase,reward_phase,1.38,,beam_ID:door2_ir|,12
