,vole1,vole2,day,experiment,metric,value,file
19,5120,0,2,autotrain_contingent,presses_reached_food_latency_median,16.709,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
20,5120,0,2,autotrain_contingent,pellet_retrieved_latency_mean,27.615,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
21,5120,0,2,autotrain_contingent,pellet_retrieved_latency_median,27.615,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
0,5120,5048,1,door_train_contingent,trigger_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
1,5120,5048,1,door_train_contingent,close_start_door_1_count,3,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
2,5120,5048,1,door_train_contingent,close_finished_door_1_count,3,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
3,5120,5048,1,door_train_contingent,close_start_door_2_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
4,5120,5048,1,door_train_contingent,close_finished_door_2_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
5,5120,5048,1,door_train_contingent,lever_retracted_food_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
6,5120,5048,1,door_train_contingent,lever_retracted_lever_1_count,9,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
7,5120,5048,1,door_train_contingent,lever_retracted_lever_2_count,9,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
8,5120,5048,1,door_train_contingent,new_round_count,16,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
9,5120,5048,1,door_train_contingent,output_activated_count,22,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
10,5120,5048,1,door_train_contingent,tone_start_round_start_count,16,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
11,5120,5048,1,door_train_contingent,output_deactivated_count,23,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
12,5120,5048,1,door_train_contingent,tone_stop_round_start_count,16,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
13,5120,5048,1,door_train_contingent,lever_extended_lever_2_count,8,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
14,5120,5048,1,door_train_contingent,lever_pressed_lever_2_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
15,5120,5048,1,door_train_contingent,lever_extended_lever_2_|_lever_pressed_lever_2_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
16,5120,5048,1,door_train_contingent,presses_reached_lever_2_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
17,5120,5048,1,door_train_contingent,lever_press_count,3,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
18,5120,5048,1,door_train_contingent,tone_start_door_1_open_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
19,5120,5048,1,door_train_contingent,open_start_door_1_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
20,5120,5048,1,door_train_contingent,tone_stop_door_1_open_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
21,5120,5048,1,door_train_contingent,open_finished_door_1_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
22,5120,5048,1,door_train_contingent,door_1_open_|_beam_broken_door1_ir_count,2,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
23,5120,5048,1,door_train_contingent,beam_broken_door1_ir_count,15,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
24,5120,5048,1,door_train_contingent,beam_unbroken_door1_ir_count,15,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
25,5120,5048,1,door_train_contingent,lever_extended_lever_1_count,8,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
26,5120,5048,1,door_train_contingent,lever_pressed_lever_1_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
27,5120,5048,1,door_train_contingent,lever_extended_lever_1_|_lever_pressed_lever_1_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
28,5120,5048,1,door_train_contingent,presses_reached_lever_1_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
29,5120,5048,1,door_train_contingent,tone_start_door_2_open_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
30,5120,5048,1,door_train_contingent,open_start_door_2_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
31,5120,5048,1,door_train_contingent,tone_stop_door_2_open_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
32,5120,5048,1,door_train_contingent,open_finished_door_2_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
33,5120,5048,1,door_train_contingent,door_2_open_|_beam_broken_door2_ir_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
34,5120,5048,1,door_train_contingent,beam_broken_door2_ir_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
35,5120,5048,1,door_train_contingent,beam_unbroken_door2_ir_count,1,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
36,5120,5048,1,door_train_contingent,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,18.925,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
37,5120,5048,1,door_train_contingent,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,18.925,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
38,5120,5048,1,door_train_contingent,presses_reached_lever_2_latency_mean,18.925,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
39,5120,5048,1,door_train_contingent,presses_reached_lever_2_latency_median,18.925,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
40,5120,5048,1,door_train_contingent,door_1_open_|_beam_broken_door1_ir_latency_mean,5.3075,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
41,5120,5048,1,door_train_contingent,door_1_open_|_beam_broken_door1_ir_latency_median,5.3075,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
42,5120,5048,1,door_train_contingent,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,7.767,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
43,5120,5048,1,door_train_contingent,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,7.767,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
44,5120,5048,1,door_train_contingent,presses_reached_lever_1_latency_mean,7.767,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
45,5120,5048,1,door_train_contingent,presses_reached_lever_1_latency_median,7.767,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
46,5120,5048,1,door_train_contingent,door_2_open_|_beam_broken_door2_ir_latency_mean,57.458,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
47,5120,5048,1,door_train_contingent,door_2_open_|_beam_broken_door2_ir_latency_median,57.458,5120_5048_12_12_2022___12_37__door_train_contingent_day_1.csv
0,5120,5050,2,door_train,trigger_count,1,5120_5050_12_9_2022___11_0__door_train_day_2.csv
1,5120,5050,2,door_train,close_start_door_1_count,9,5120_5050_12_9_2022___11_0__door_train_day_2.csv
2,5120,5050,2,door_train,close_finished_door_1_count,9,5120_5050_12_9_2022___11_0__door_train_day_2.csv
3,5120,5050,2,door_train,close_start_door_2_count,9,5120_5050_12_9_2022___11_0__door_train_day_2.csv
4,5120,5050,2,door_train,close_finished_door_2_count,9,5120_5050_12_9_2022___11_0__door_train_day_2.csv
5,5120,5050,2,door_train,lever_retracted_food_count,1,5120_5050_12_9_2022___11_0__door_train_day_2.csv
6,5120,5050,2,door_train,new_round_count,16,5120_5050_12_9_2022___11_0__door_train_day_2.csv
7,5120,5050,2,door_train,output_activated_count,35,5120_5050_12_9_2022___11_0__door_train_day_2.csv
8,5120,5050,2,door_train,lever_retracted_lever_2_count,9,5120_5050_12_9_2022___11_0__door_train_day_2.csv
9,5120,5050,2,door_train,lever_retracted_lever_1_count,9,5120_5050_12_9_2022___11_0__door_train_day_2.csv
10,5120,5050,2,door_train,tone_start_round_start_count,16,5120_5050_12_9_2022___11_0__door_train_day_2.csv
11,5120,5050,2,door_train,output_deactivated_count,36,5120_5050_12_9_2022___11_0__door_train_day_2.csv
12,5120,5050,2,door_train,tone_stop_round_start_count,16,5120_5050_12_9_2022___11_0__door_train_day_2.csv
13,5120,5050,2,door_train,lever_extended_lever_2_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
14,5120,5050,2,door_train,tone_start_door_1_open_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
15,5120,5050,2,door_train,open_start_door_1_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
16,5120,5050,2,door_train,tone_stop_door_1_open_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
17,5120,5050,2,door_train,open_finished_door_1_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
18,5120,5050,2,door_train,door_1_open_|_beam_broken_door1_ir_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
19,5120,5050,2,door_train,beam_broken_door1_ir_count,75,5120_5050_12_9_2022___11_0__door_train_day_2.csv
20,5120,5050,2,door_train,beam_unbroken_door1_ir_count,75,5120_5050_12_9_2022___11_0__door_train_day_2.csv
21,5120,5050,2,door_train,lever_pressed_lever_2_count,1,5120_5050_12_9_2022___11_0__door_train_day_2.csv
22,5120,5050,2,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_count,1,5120_5050_12_9_2022___11_0__door_train_day_2.csv
23,5120,5050,2,door_train,presses_reached_lever_2_count,1,5120_5050_12_9_2022___11_0__door_train_day_2.csv
24,5120,5050,2,door_train,lever_press_count,3,5120_5050_12_9_2022___11_0__door_train_day_2.csv
25,5120,5050,2,door_train,lever_extended_lever_1_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
26,5120,5050,2,door_train,tone_start_door_2_open_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
27,5120,5050,2,door_train,open_start_door_2_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
28,5120,5050,2,door_train,tone_stop_door_2_open_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
29,5120,5050,2,door_train,open_finished_door_2_count,8,5120_5050_12_9_2022___11_0__door_train_day_2.csv
30,5120,5050,2,door_train,door_2_open_|_beam_broken_door2_ir_count,7,5120_5050_12_9_2022___11_0__door_train_day_2.csv
31,5120,5050,2,door_train,beam_broken_door2_ir_count,65,5120_5050_12_9_2022___11_0__door_train_day_2.csv
32,5120,5050,2,door_train,beam_unbroken_door2_ir_count,65,5120_5050_12_9_2022___11_0__door_train_day_2.csv
33,5120,5050,2,door_train,lever_pressed_lever_1_count,2,5120_5050_12_9_2022___11_0__door_train_day_2.csv
34,5120,5050,2,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_count,2,5120_5050_12_9_2022___11_0__door_train_day_2.csv
35,5120,5050,2,door_train,presses_reached_lever_1_count,2,5120_5050_12_9_2022___11_0__door_train_day_2.csv
36,5120,5050,2,door_train,door_1_open_|_beam_broken_door1_ir_latency_mean,4.27088,5120_5050_12_9_2022___11_0__door_train_day_2.csv
37,5120,5050,2,door_train,door_1_open_|_beam_broken_door1_ir_latency_median,3.6905,5120_5050_12_9_2022___11_0__door_train_day_2.csv
38,5120,5050,2,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,30.019,5120_5050_12_9_2022___11_0__door_train_day_2.csv
39,5120,5050,2,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,30.019,5120_5050_12_9_2022___11_0__door_train_day_2.csv
40,5120,5050,2,door_train,presses_reached_lever_2_latency_mean,30.019,5120_5050_12_9_2022___11_0__door_train_day_2.csv
41,5120,5050,2,door_train,presses_reached_lever_2_latency_median,30.019,5120_5050_12_9_2022___11_0__door_train_day_2.csv
42,5120,5050,2,door_train,door_2_open_|_beam_broken_door2_ir_latency_mean,5.32029,5120_5050_12_9_2022___11_0__door_train_day_2.csv
43,5120,5050,2,door_train,door_2_open_|_beam_broken_door2_ir_latency_median,5.571,5120_5050_12_9_2022___11_0__door_train_day_2.csv
44,5120,5050,2,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,36.2555,5120_5050_12_9_2022___11_0__door_train_day_2.csv
45,5120,5050,2,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,36.2555,5120_5050_12_9_2022___11_0__door_train_day_2.csv
46,5120,5050,2,door_train,presses_reached_lever_1_latency_mean,36.2555,5120_5050_12_9_2022___11_0__door_train_day_2.csv
47,5120,5050,2,door_train,presses_reached_lever_1_latency_median,36.2555,5120_5050_12_9_2022___11_0__door_train_day_2.csv
0,5120,5056,1,door_train,trigger_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
1,5120,5056,1,door_train,close_start_door_1_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
2,5120,5056,1,door_train,close_finished_door_1_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
3,5120,5056,1,door_train,close_start_door_2_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
4,5120,5056,1,door_train,close_finished_door_2_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
5,5120,5056,1,door_train,lever_retracted_lever_2_count,2,5120_5056_12_8_2022___14_24__door_train_day_1.csv
6,5120,5056,1,door_train,lever_retracted_food_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
7,5120,5056,1,door_train,lever_retracted_lever_1_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
8,5120,5056,1,door_train,new_round_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
9,5120,5056,1,door_train,output_activated_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
10,5120,5056,1,door_train,tone_start_round_start_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
11,5120,5056,1,door_train,output_deactivated_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
12,5120,5056,1,door_train,tone_stop_round_start_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
13,5120,5056,1,door_train,lever_extended_lever_2_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
14,5120,5056,1,door_train,tone_start_door_1_open_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
15,5120,5056,1,door_train,tone_stop_door_1_open_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
16,5120,5056,1,door_train,open_start_door_1_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
17,5120,5056,1,door_train,open_finished_door_1_count,1,5120_5056_12_8_2022___14_24__door_train_day_1.csv
0,5120,5056,1,door_train,trigger_count,1,5120_5056_12_8_2022___14_25__door_train_day_1.csv
1,5120,5056,1,door_train,close_start_door_1_count,9,5120_5056_12_8_2022___14_25__door_train_day_1.csv
2,5120,5056,1,door_train,lever_retracted_food_count,1,5120_5056_12_8_2022___14_25__door_train_day_1.csv
3,5120,5056,1,door_train,lever_retracted_lever_2_count,9,5120_5056_12_8_2022___14_25__door_train_day_1.csv
4,5120,5056,1,door_train,lever_retracted_lever_1_count,9,5120_5056_12_8_2022___14_25__door_train_day_1.csv
5,5120,5056,1,door_train,close_finished_door_1_count,9,5120_5056_12_8_2022___14_25__door_train_day_1.csv
6,5120,5056,1,door_train,close_start_door_2_count,9,5120_5056_12_8_2022___14_25__door_train_day_1.csv
7,5120,5056,1,door_train,close_finished_door_2_count,9,5120_5056_12_8_2022___14_25__door_train_day_1.csv
8,5120,5056,1,door_train,new_round_count,16,5120_5056_12_8_2022___14_25__door_train_day_1.csv
9,5120,5056,1,door_train,output_activated_count,35,5120_5056_12_8_2022___14_25__door_train_day_1.csv
10,5120,5056,1,door_train,tone_start_round_start_count,16,5120_5056_12_8_2022___14_25__door_train_day_1.csv
11,5120,5056,1,door_train,output_deactivated_count,36,5120_5056_12_8_2022___14_25__door_train_day_1.csv
12,5120,5056,1,door_train,tone_stop_round_start_count,16,5120_5056_12_8_2022___14_25__door_train_day_1.csv
13,5120,5056,1,door_train,lever_extended_lever_2_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
14,5120,5056,1,door_train,tone_start_door_1_open_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
15,5120,5056,1,door_train,open_start_door_1_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
16,5120,5056,1,door_train,tone_stop_door_1_open_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
17,5120,5056,1,door_train,open_finished_door_1_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
18,5120,5056,1,door_train,lever_extended_lever_1_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
19,5120,5056,1,door_train,tone_start_door_2_open_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
20,5120,5056,1,door_train,open_start_door_2_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
21,5120,5056,1,door_train,tone_stop_door_2_open_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
22,5120,5056,1,door_train,open_finished_door_2_count,8,5120_5056_12_8_2022___14_25__door_train_day_1.csv
23,5120,5056,1,door_train,door_2_open_|_beam_broken_door2_ir_count,7,5120_5056_12_8_2022___14_25__door_train_day_1.csv
24,5120,5056,1,door_train,beam_broken_door2_ir_count,31,5120_5056_12_8_2022___14_25__door_train_day_1.csv
25,5120,5056,1,door_train,beam_unbroken_door2_ir_count,31,5120_5056_12_8_2022___14_25__door_train_day_1.csv
26,5120,5056,1,door_train,lever_pressed_lever_1_count,1,5120_5056_12_8_2022___14_25__door_train_day_1.csv
27,5120,5056,1,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_count,1,5120_5056_12_8_2022___14_25__door_train_day_1.csv
28,5120,5056,1,door_train,presses_reached_lever_1_count,1,5120_5056_12_8_2022___14_25__door_train_day_1.csv
29,5120,5056,1,door_train,lever_press_count,3,5120_5056_12_8_2022___14_25__door_train_day_1.csv
30,5120,5056,1,door_train,door_1_open_|_beam_broken_door1_ir_count,4,5120_5056_12_8_2022___14_25__door_train_day_1.csv
31,5120,5056,1,door_train,beam_broken_door1_ir_count,19,5120_5056_12_8_2022___14_25__door_train_day_1.csv
32,5120,5056,1,door_train,beam_unbroken_door1_ir_count,19,5120_5056_12_8_2022___14_25__door_train_day_1.csv
33,5120,5056,1,door_train,lever_pressed_lever_2_count,2,5120_5056_12_8_2022___14_25__door_train_day_1.csv
34,5120,5056,1,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_count,2,5120_5056_12_8_2022___14_25__door_train_day_1.csv
35,5120,5056,1,door_train,presses_reached_lever_2_count,2,5120_5056_12_8_2022___14_25__door_train_day_1.csv
36,5120,5056,1,door_train,door_2_open_|_beam_broken_door2_ir_latency_mean,14.91429,5120_5056_12_8_2022___14_25__door_train_day_1.csv
37,5120,5056,1,door_train,door_2_open_|_beam_broken_door2_ir_latency_median,15.316,5120_5056_12_8_2022___14_25__door_train_day_1.csv
38,5120,5056,1,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,10.334,5120_5056_12_8_2022___14_25__door_train_day_1.csv
39,5120,5056,1,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,10.334,5120_5056_12_8_2022___14_25__door_train_day_1.csv
40,5120,5056,1,door_train,presses_reached_lever_1_latency_mean,10.334,5120_5056_12_8_2022___14_25__door_train_day_1.csv
41,5120,5056,1,door_train,presses_reached_lever_1_latency_median,10.334,5120_5056_12_8_2022___14_25__door_train_day_1.csv
42,5120,5056,1,door_train,door_1_open_|_beam_broken_door1_ir_latency_mean,5.1285,5120_5056_12_8_2022___14_25__door_train_day_1.csv
43,5120,5056,1,door_train,door_1_open_|_beam_broken_door1_ir_latency_median,5.309,5120_5056_12_8_2022___14_25__door_train_day_1.csv
44,5120,5056,1,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,24.674,5120_5056_12_8_2022___14_25__door_train_day_1.csv
45,5120,5056,1,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,24.674,5120_5056_12_8_2022___14_25__door_train_day_1.csv
46,5120,5056,1,door_train,presses_reached_lever_2_latency_mean,24.674,5120_5056_12_8_2022___14_25__door_train_day_1.csv
47,5120,5056,1,door_train,presses_reached_lever_2_latency_median,24.674,5120_5056_12_8_2022___14_25__door_train_day_1.csv
